"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-001011",467593,"2025-08-11",1,"terminal_reliability","Our busiest trading period is Saturday between 10:00 and 14:00, which is precisely when terminal connectivity becomes most unstable. We estimate this is costing us approximately €1,200 weekly in abandoned transactions and extended service times."
"FB-001012",69252,"2025-09-04",2,"terminal_reliability","The reliability issues are forcing us to maintain higher staffing levels at checkout than our transaction volume would otherwise require. We need extra personnel simply to manage payment retries and customer frustration, which directly impacts our wage costs."
"FB-001013",5,"2025-08-02",2,"terminal_reliability","We've experienced complete terminal unavailability on three separate Monday mornings in the past month, each lasting 25-40 minutes. For a business that opens at 08:00 to serve the breakfast trade, this represents a critical service failure."
"FB-001014",633300,"2025-07-16",2,"terminal_reliability","Connection drops are occurring mid-transaction with sufficient frequency that we've lost customer trust in our card payment capability. Several regular clients now ask whether they should use cash instead, which defeats the purpose of our investment in contactless infrastructure."
"FB-001015",922222,"2025-06-22",2,"terminal_reliability","Our average transaction value is €28, but we're seeing failure rates of around 18% on payments over €50. This suggests the timeout threshold isn't calibrated appropriately for the authorisation time required on higher-value purchases."
"FB-001016",197461,"2025-08-25",1,"terminal_reliability","The terminal reliability problems are most acute during our September trading period, which accounts for 31% of our annual revenue. We cannot afford systematic payment failures during this critical window, yet we're experiencing exactly that."
"FB-001017",258613,"2025-08-07",1,"terminal_reliability","We operate across five locations in Belgium, and the connection instability appears worse in our Brussels and Antwerp sites compared to smaller towns. This suggests potential network capacity issues in higher-density areas during peak periods."
"FB-001018",20554,"2025-06-13",1,"terminal_reliability","Our staff report that Mastercard Debit transactions fail more frequently than credit cards, requiring an average of 2.3 attempts versus 1.4 attempts. We're spending considerable time troubleshooting what should be a seamless process."
"FB-001019",79980,"2025-08-04",2,"terminal_reliability","Terminal timeouts have increased our average checkout time from 45 seconds to nearly two minutes when retries are required. Across our daily transaction volume of 280 payments, this represents over 90 minutes of lost productivity."
"FB-001020",1382745,"2025-08-12",2,"terminal_reliability","We've had six customers in the past fortnight explicitly state they won't return due to payment processing difficulties. For a small business operating on modest margins, losing even a handful of regular customers has material financial consequences."
"FB-001021",18088,"2025-08-09",1,"terminal_reliability","The connection reliability issues are particularly problematic given that we've eliminated our cash float to reduce security risks. When terminals fail, we have no backup payment method, which has resulted in us extending informal credit to known customers on four occasions."
"FB-001022",34934,"2025-07-06",2,"terminal_reliability","Our Clover Flex 5000 terminals consistently struggle during the evening service between 19:30 and 22:00, with connection drops occurring every 15-20 transactions. This disrupts our workflow precisely when we're trying to serve the maximum number of covers."
"FB-001023",208541,"2025-06-25",1,"terminal_reliability","We're experiencing a failure pattern where the first transaction attempt times out, the second generates an error code, and only the third attempt processes successfully. This triple-handling is inefficient and creates unnecessary friction in the customer journey."
"FB-001024",1964595,"2025-07-01",1,"terminal_reliability","The unreliability has become severe enough that we're evaluating alternative acquirer relationships, despite the disruption and cost of switching. We calculate that payment failures are currently costing us approximately €3,400 monthly in lost sales and operational inefficiency."
"FB-001025",63176,"2025-09-04",2,"terminal_reliability","Our terminals lose connection most frequently on Wednesday and Thursday afternoons, which coincides with our weekly stock delivery processing. We suspect we're experiencing timeout issues when trying to process payments while the system is under any additional load."
"FB-001026",1523999,"2025-09-08",2,"terminal_reliability","I contacted you three weeks ago about our terminal freezing during busy lunch service and nothing has changed. Yesterday we lost four customers in a row between 12:30 and 13:15 because the device kept timing out after they inserted their cards. This is costing us real money every single day."
"FB-001027",59434,"2025-07-28",2,"terminal_reliability","This is my third time reaching out about the same connection issues at our Brussels location. The terminal drops offline every Saturday afternoon without fail, right when we have our peak traffic. Last Saturday alone we had to turn away approximately €850 in sales because customers wouldn't wait."
"FB-001028",287172,"2025-06-19",1,"terminal_reliability","Following up again on ticket from 15th June - our Clover Flex still requires customers to tap their card 3-4 times before it registers. Two customers walked out yesterday evening rather than deal with it. When can someone actually fix this?"
"FB-001029",101909,"2025-06-08",2,"terminal_reliability","I reported the timeout problem over a month ago and received no solution. This morning between 9am and 11am the terminal failed on seven separate transactions, all Mastercard, all requiring multiple attempts. Our bakery queue was out the door and we lost customers to the café next door."
"FB-001030",1014,"2025-06-27",1,"terminal_reliability","Same issue as my email from two weeks back - terminal keeps displaying ""connection error"" during payment authorization. Friday night we had €340 worth of failed transactions that we had to retry multiple times. Customers are getting frustrated and so am I."
"FB-001031",13702,"2025-06-17",1,"terminal_reliability","Reaching out yet again about our unreliable card machine at the Lisbon shop. Since my last complaint nothing has improved - yesterday afternoon three different Visa transactions timed out mid-payment and we had to process them twice. One customer just left their items and walked out."
"FB-001032",207216,"2025-09-28",2,"terminal_reliability","This is a follow-up to my previous two calls about the terminal crashing during busy periods. Last Sunday we lost at least six sales because the device froze completely and needed rebooting. Each reboot takes 4-5 minutes while customers are standing there waiting."
"FB-001033",9495,"2025-07-03",1,"terminal_reliability","I'm writing again because the problem I reported on 8th July is still happening. Our terminal in Munich disconnects from the network every Tuesday and Thursday morning like clockwork. Today we couldn't process any cards between 10:15 and 10:45 - that's our busiest coffee rush."
"FB-001034",63321,"2025-08-22",2,"terminal_reliability","Fourth time contacting you about this - the card reader times out on approximately 40% of contactless payments over €30. Yesterday a customer tried to pay €47.50 three times before giving up and going to the ATM. This is unacceptable for a business our size."
"FB-001035",3947,"2025-08-16",2,"terminal_reliability","Following my previous complaint from last month, the situation has actually gotten worse. Our terminal now requires multiple card insertions on almost every chip transaction. This afternoon alone we had eight failed attempts across five customers, with two of them abandoning their purchases entirely."
"FB-001036",55604,"2025-08-07",1,"terminal_reliability","I called about this exact issue three weeks ago and was told it would be resolved. It hasn't been. Our Athens restaurant terminal drops connection every Friday and Saturday night during dinner service. Last night we couldn't process cards for 25 minutes starting at 20:30."
"FB-001037",1382018,"2025-06-23",1,"terminal_reliability","This is my second message about the terminal timing out on transactions over €50. Since I last contacted you we've had eleven more instances of customers having to retry their payment multiple times. Three of those customers left without completing their purchase."
"FB-001038",217673,"2025-08-10",2,"terminal_reliability","Reporting again on the ongoing connection problems at our Amsterdam store. The terminal loses signal during peak hours every single weekend. Last Saturday between 14:00 and 16:00 we had to manually retry approximately fifteen transactions, some up to four times each."
"FB-001039",1549999,"2025-08-04",2,"terminal_reliability","I submitted a complaint about this two months ago with no resolution. Our device continues to freeze mid-authorization requiring a full restart. Yesterday we lost a €180 sale because the customer didn't have time to wait through another attempt."
"FB-001040",912025,"2025-06-20",2,"terminal_reliability","Same problem as before - terminal shows ""processing"" for 2-3 minutes then times out. This happened nine times during lunch service today in our Dublin café. Customers are starting to ask if we can just take cash because the card machine is so unreliable."
"FB-001041",192254,"2025-09-24",2,"terminal_reliability","Following up on my previous ticket about Mastercard transactions failing repeatedly. Nothing has changed since I reported it. This morning our terminal timed out on six Mastercard payments in a row, each requiring 2-3 attempts. One customer actually missed their train waiting for us to process their €23 payment."
"FB-001042",1475743,"2025-06-09",1,"terminal_reliability","I'm contacting you again about the terminal connection dropping during busy periods. Last Wednesday evening we couldn't process any payments for eighteen minutes during our peak dinner rush. We're losing customers and revenue because of this ongoing issue."
"FB-001043",1821984,"2025-07-09",1,"terminal_reliability","This is the third time I've reported that our terminal requires multiple tap attempts for contactless payments. Yesterday between 17:00 and 19:00 we had twelve transactions that needed to be retried, with two customers walking out in frustration. When will this actually be fixed?"
"FB-001044",36059,"2025-08-20",2,"terminal_reliability","Escalating my previous complaint from 22nd June - our card machine still crashes multiple times per day. This afternoon it froze on four separate occasions requiring reboots. We had one customer wait through two reboots before finally leaving without their €65 purchase."
"FB-001045",160076,"2025-09-22",2,"terminal_reliability","I called your support line about this last month and the problem persists. Our terminal in Porto loses connection every Monday and Wednesday afternoon. Today we couldn't process cards from 15:20 to 15:50 and had to turn away at least eight customers."
"FB-001046",247349,"2025-07-22",2,"terminal_reliability","Following my earlier report, the timeout issues continue unabated. Our terminal failed on nineteen transactions this week, all requiring multiple retry attempts. Yesterday a customer tried to pay €89 four times before the payment finally went through - they were understandably annoyed."
"FB-001047",610176,"2025-06-01",1,"terminal_reliability","This is my second complaint about the same terminal reliability issues. Every weekend our device times out repeatedly during authorization. Last Sunday we had customers retry their cards twenty-three times across eleven transactions. Two customers gave up and left."
"FB-001048",281577,"2025-08-22",2,"terminal_reliability","Contacting you again as promised when I called two weeks ago - nothing has improved. Our terminal still drops connection during Saturday afternoon trading. Yesterday between 13:00 and 15:30 we had to retry approximately thirty transactions with multiple customers abandoning their purchases."
"FB-001049",23582,"2025-08-12",2,"terminal_reliability","I reported this exact problem in June and it's still happening. The terminal freezes after the customer inserts their card but before authorization completes. This morning we had five frozen transactions in ninety minutes, each requiring a restart. One customer left a €120 order behind."
"FB-001050",42341,"2025-08-17",1,"terminal_reliability","Following up once more on the connection issues I've reported twice before. Our terminal becomes completely unreliable every Thursday evening. Last week we couldn't process Visa payments at all between 18:00 and 18:35, forcing us to take cash only during our second-busiest period of the week."
"FB-001051",1020989,"2025-08-22",2,"terminal_reliability","Terminal froze twice during lunch rush yesterday. Lost at least three customers who didn't want to wait."
"FB-001052",199586,"2025-08-05",1,"terminal_reliability","Connection dropped four times on Saturday afternoon. Had to manually retry €127.50 Mastercard payment three times before it went through."
"FB-001053",3929,"2025-09-14",2,"terminal_reliability","Clover Station Duo timing out consistently between 18:00-20:00. Customers getting frustrated, two walked out last Thursday."
"FB-001054",1551706,"2025-06-27",1,"terminal_reliability","Payment of €43.20 failed twice, then succeeded on third attempt. Customer nearly left. This is happening daily now."
"FB-001055",15255,"2025-08-26",2,"terminal_reliability","Lost €200+ in sales Monday evening when terminal wouldn't connect for 25 minutes during dinner service."
"FB-001056",82255,"2025-07-25",1,"terminal_reliability","Visa contactless payments failing more than chip transactions. Had to ask customer to insert card four times yesterday for €15.80 purchase."
"FB-001057",20223,"2025-08-28",2,"terminal_reliability","Terminal completely unresponsive mid-transaction at 12:30 today. Customer abandoned €89 order."
"FB-001058",779756,"2025-08-23",1,"terminal_reliability","Connection issues every weekend for past three weeks. Busiest trading period and system keeps dropping."
"FB-001059",52861,"2025-09-03",1,"terminal_reliability","€67.50 payment timed out, customer tried different card, that failed too. Eventually worked on third card attempt."
"FB-001060",102383,"2025-08-06",2,"terminal_reliability","Friday and Saturday nights are impossible. Terminal takes 2-3 attempts per transaction when we're busiest."
"FB-001061",1183369,"2025-08-07",1,"terminal_reliability","Three transaction failures this morning alone. One customer left without purchasing €156 worth of goods."
"FB-001062",261732,"2025-08-12",2,"terminal_reliability","Clover Flex 5000 dropping connection during authorization. Happened six times yesterday between 17:00-19:00."
"FB-001063",800547,"2025-08-28",2,"terminal_reliability","Had to reboot terminal twice during breakfast rush. Queue built up, lost customers."
"FB-001064",6331,"2025-08-01",1,"terminal_reliability","Mastercard payment for €234.60 timed out after customer already entered PIN. Had to start entire transaction again."
"FB-001065",2659,"2025-08-04",2,"terminal_reliability","Terminal freezes requiring full restart at least once per shift now. Unacceptable during peak hours."
"FB-001066",852223,"2025-08-04",2,"terminal_reliability","Connection timeout on €445 transaction Wednesday afternoon. Customer waited but complained about professionalism."
"FB-001067",310,"2025-08-06",2,"terminal_reliability","Every Sunday between 11:00-14:00 terminal becomes unreliable. This week had eight failed payment attempts."
"FB-001068",864420,"2025-09-28",2,"terminal_reliability","Contactless limit transactions failing most frequently. €38.90 payment required four retry attempts yesterday."
"FB-001069",593165,"2025-08-11",1,"terminal_reliability","Lost sale of €178 when terminal froze and customer had appointment to get to. Third time this month."
"FB-001070",275032,"2025-08-16",2,"terminal_reliability","Payment gateway timing out on high-value transactions. €520 sale took fifteen minutes and multiple attempts to process."
"FB-001071",261602,"2025-08-24",2,"terminal_reliability","Terminal unresponsive during authorization phase. Happened with five consecutive customers on Tuesday evening."
"FB-001072",1019,"2025-08-17",1,"terminal_reliability","Connection drops every time we get more than three customers waiting. Pattern is clear and consistent."
"FB-001073",26747,"2025-08-03",1,"terminal_reliability","€92.40 Visa payment failed twice, customer used Mastercard instead which also failed once before succeeding."
"FB-001074",674,"2025-09-15",1,"terminal_reliability","Weekend lunch service completely disrupted by terminal issues. Estimate lost revenue around €300-400 from walk-outs."
"FB-001075",1145808,"2025-09-19",1,"terminal_reliability","Terminal requires restart minimum twice daily now. Always seems to happen when queue is longest."
"FB-001076",8894,"2025-08-20",2,"terminal_reliability","Our Clover Flex 5000 terminals consistently throw error code E155 during the authorization phase when processing Mastercard contactless transactions over €50. The connection timeout occurs approximately 60-70 seconds into the transaction, forcing customers to re-tap their cards up to three times before successful completion."
"FB-001077",754215,"2025-08-23",1,"terminal_reliability","We're experiencing systematic failures on Saturday afternoons between 14:00 and 17:00 where the 4G connection drops mid-authorization. Last weekend alone we had 23 abandoned transactions totaling approximately €847 in lost revenue because customers simply gave up and left."
"FB-001078",116263,"2025-07-02",2,"terminal_reliability","The terminal displays ""Connecting..."" for 45-90 seconds before timing out, specifically when processing chip-and-PIN Visa Debit transactions. This happens on both of our Clover Station Duo units, and we've had to ask customers to retry their cards an average of 2.4 times per transaction during lunch rush."
"FB-001079",494692,"2025-08-20",2,"terminal_reliability","Error message ""Transaction declined - please retry"" appears even though the customer's bank later confirms no authorization request was ever received. We're seeing this on approximately 15% of all transactions over €100, predominantly on our older PAX A920 terminal."
"FB-001080",762012,"2025-09-14",2,"terminal_reliability","The checkout freezes at the ""Please wait"" screen for exactly 87 seconds before displaying ""Connection timeout - retry transaction."" This occurs exclusively during our Thursday evening peak between 18:30 and 20:00, affecting roughly one in every four card payments."
"FB-001081",152712,"2025-09-21",1,"terminal_reliability","We've documented 34 instances this month where the Clover Flex 5000 successfully authorizes a payment but then fails to print the receipt or complete the transaction log entry. Customers' accounts are debited but our settlement report shows the transaction as ""incomplete,"" requiring manual reconciliation."
"FB-001082",995843,"2025-08-09",1,"terminal_reliability","Contactless payments under €50 work fine, but the moment we process a chip transaction the terminal takes 3-4 minutes to establish connection with the acquirer host. We've lost at least a dozen customers this week who walked out during the extended wait time."
"FB-001083",126619,"2025-09-21",1,"terminal_reliability","The Clover Station Duo returns ""Network unavailable"" error code 1003 specifically when processing American Express cards during weekday mornings between 08:00 and 10:00. Visa and Mastercard transactions process normally during the same window, suggesting a routing issue with the Amex authorization path."
"FB-001084",448357,"2025-06-22",2,"terminal_reliability","Our Wi-Fi connected terminal drops connection exactly at the point where it should be transmitting the encrypted PIN block to the host. This results in the customer having to re-enter their PIN, and we've had five separate complaints this week about potential security concerns from tech-savvy customers."
"FB-001085",1384510,"2025-08-22",2,"terminal_reliability","Transaction reversal messages appear 4-6 hours after a failed payment attempt, but during the interim period the terminal shows the transaction as ""pending"" and we can't process any subsequent payments without a full reboot. This happened seven times on Monday alone, with average downtime of 12 minutes per incident."
"FB-001086",94610,"2025-08-13",1,"terminal_reliability","The PAX terminal's TLS handshake is failing intermittently, displaying ""SSL error 0x2F"" before timing out. Our IT consultant confirmed the certificates are valid until 2026, so this appears to be a server-side issue occurring on approximately 18% of all transaction attempts."
"FB-001087",135131,"2025-08-19",1,"terminal_reliability","We're seeing a consistent pattern where transactions between €75 and €125 take 2-3 times longer to authorize than smaller amounts. The terminal displays ""Authorizing..."" for up to 140 seconds before either completing or timing out, which is unacceptable during our Friday afternoon rush."
"FB-001088",241379,"2025-08-28",2,"terminal_reliability","The Clover Flex successfully reads the card data but then sits at ""Contacting bank..."" indefinitely until we manually cancel and retry. This affects roughly 30% of our transactions on Sundays, and we've had eight customers abandon purchases totaling €340 just this past weekend."
"FB-001089",335844,"2025-06-19",1,"terminal_reliability","Error code ""E502 - Gateway timeout"" appears specifically when processing Maestro cards issued by German banks. The transaction fails after 95 seconds, and subsequent retry attempts often result in duplicate authorization holds that take 3-5 business days to release."
"FB-001090",674372,"2025-09-13",1,"terminal_reliability","Our checkout system shows the payment as approved on the terminal screen, but the POS integration never receives the confirmation message, leaving transactions in limbo. We've had to manually verify 47 transactions this month by checking the settlement batch against our sales records."
"FB-001091",644456,"2025-06-24",2,"terminal_reliability","The Clover Station Duo reboots itself mid-transaction approximately twice per day, always during chip card authorization. Customers see ""Processing payment..."" then the screen goes black, and when it restarts we have no record of whether the authorization went through or not."
"FB-001092",221479,"2025-08-22",2,"terminal_reliability","Latency spikes to 8-12 seconds per authorization during our Tuesday and Wednesday evening peaks, compared to the normal 2-3 seconds. When we have six customers queuing and each transaction requires multiple retry attempts, we're losing sales to the competitor next door who has faster terminals."
"FB-001093",1832543,"2025-09-26",2,"terminal_reliability","The terminal accepts the contactless tap and displays ""Approved"" but then shows ""Reversal in progress"" 15-20 seconds later without any explanation. This has happened 19 times in the past two weeks, always with Mastercard Debit cards from Irish banks."
"FB-001094",1904721,"2025-08-16",2,"terminal_reliability","We're getting ""Host not responding"" errors on our PAX A77 terminal specifically between 12:15 and 13:00 on weekdays. The connection test function shows full 4G signal strength, but actual payment transactions time out after 60 seconds with no authorization response."
"FB-001095",1068214,"2025-09-10",2,"terminal_reliability","The terminal's display shows ""Transaction complete"" but the receipt printer indicates ""Communication error - transaction status unknown."" We then have to call the helpline to verify if the customer was charged, which takes 15-20 minutes and creates massive queues during lunch service."
"FB-001096",467358,"2025-08-03",1,"terminal_reliability","Chip card read failures occur on approximately 40% of first attempts, requiring customers to remove and reinsert their card multiple times. The terminal eventually prompts ""Try contactless or swipe card"" but our Clover Flex 3000 doesn't have a magnetic our previous provider reader, leaving us stuck."
"FB-001097",838221,"2025-08-16",2,"terminal_reliability","We experience systematic authorization timeouts every Monday morning between 09:00 and 10:30, coinciding with our busiest period for coffee and breakfast sales. Last Monday we processed only 34 successful transactions out of 58 attempts, with 24 customers abandoning their €3-€8 purchases."
"FB-001098",1821956,"2025-08-23",1,"terminal_reliability","The terminal establishes connection and begins authorization but then displays ""Transaction cancelled by card"" even though the customer hasn't removed their card or pressed any buttons. This false cancellation occurs on about 12% of transactions and requires a complete retry from the beginning."
"FB-001099",158387,"2025-08-20",2,"terminal_reliability","Our Clover Station Duo shows ""Approved"" and prints a merchant receipt, but then fails to print the customer receipt and logs the transaction as ""incomplete"" in the batch. We've had three chargebacks this month because customers claimed they never received confirmation of payment."
"FB-001100",1472238,"2025-09-03",1,"terminal_reliability","The 4G backup connection activates when our broadband drops, but the failover takes 45-60 seconds during which all payment attempts fail with ""No route to host"" errors. We lost approximately €1,200 in walk-away sales last Thursday when our internet went down during the 17:00 rush."
"FB-001101",1249,"2025-08-06",2,"terminal_reliability","Terminal froze again during lunch rush yesterday. Lost three customers who just walked out when they saw the queue building up. Can't afford this during peak hours."
"FB-001102",158682,"2025-08-25",1,"terminal_reliability","Tried processing a €47 payment five times before it went through. Customer was not impressed and neither am I. This is happening multiple times per week now."
"FB-001103",534760,"2025-08-25",1,"terminal_reliability","Connection dropped twice on Saturday afternoon. Busiest day of the week and I'm standing there like an idiot unable to take payments. Unacceptable."
"FB-001104",1686,"2025-08-13",1,"terminal_reliability","What's the point of having a card terminal if it times out every other transaction? Had to manually retry a Mastercard payment four times this morning for €23.50."
"FB-001105",199416,"2025-09-12",2,"terminal_reliability","Lost at least €200 in sales yesterday because the terminal kept failing. Customers don't wait around when there's a problem, they just leave."
"FB-001106",591621,"2025-08-10",2,"terminal_reliability","Friday evening rush and the terminal decides to stop working. Took 15 minutes to get it back online. How am I supposed to run a business like this?"
"FB-001107",356999,"2025-08-11",1,"terminal_reliability","Visa payment for €156 timed out three times in a row. Customer nearly cancelled the whole order. This is damaging my reputation."
"FB-001108",532666,"2025-08-14",2,"terminal_reliability","Terminal connectivity is a joke during busy periods. Lunchtime today it failed on six separate transactions. I'm losing patience and losing money."
"FB-001109",6317,"2025-07-28",2,"terminal_reliability","Another morning, another round of payment failures. €34 transaction took four attempts. Customer asked if I'd considered getting a reliable system."
"FB-001110",8709,"2025-08-23",1,"terminal_reliability","Can't process contactless half the time. Customer had to insert their card and even that took three tries for an €18 payment. Embarrassing."
"FB-001111",404882,"2025-08-22",2,"terminal_reliability","Wednesday afternoon, terminal completely unresponsive for 20 minutes. Had to turn away customers. This is costing me real money."
"FB-001112",1554225,"2025-06-14",2,"terminal_reliability","Mastercard payments timing out constantly this week. Had one transaction for €89 fail six times before finally going through. What's going on?"
"FB-001113",381512,"2025-08-25",1,"terminal_reliability","Busy Sunday lunch service ruined by terminal issues. Connection kept dropping every few minutes. Staff are frustrated, customers are frustrated, I'm beyond frustrated."
"FB-001114",28594,"2025-08-22",2,"terminal_reliability","Payment for €12.50 shouldn't take five attempts. But that's what happened this morning. And it's not the first time this week."
"FB-001115",85089,"2025-06-24",2,"terminal_reliability","Lost count of how many times I've had to apologize to customers for terminal problems. Yesterday alone had eight failed transactions that needed multiple retries."
"FB-001116",93749,"2025-06-07",1,"terminal_reliability","Terminal timed out mid-payment for a €203 order. Customer thought they'd been charged twice and got angry. Took ages to sort out. Not good enough."
"FB-001117",22,"2025-08-17",1,"terminal_reliability","Peak hours are a nightmare. Terminal can't handle the volume and just keeps failing. Saturday between 2-4pm was chaos with constant timeouts."
"FB-001118",90103,"2025-07-15",1,"terminal_reliability","Three customers walked out yesterday when they saw me struggling with the terminal. Each retry takes forever and people won't wait. Losing business daily."
"FB-001119",100200,"2025-08-05",1,"terminal_reliability","€67 Visa payment failed four times this afternoon. Terminal just sits there spinning then times out. Connection is clearly not up to the job."
"FB-001120",1040419,"2025-06-22",2,"terminal_reliability","Morning rush is when I need the terminal most and that's exactly when it fails. Today had five timeouts before 10am. Pattern is obvious."
"FB-001121",427,"2025-08-15",1,"terminal_reliability","Contactless limit is pointless if contactless doesn't work. Customer tried €45 payment three times, nothing. Had to use chip and PIN which also failed twice."
"FB-001122",38416,"2025-06-26",2,"terminal_reliability","Terminal froze completely during a €178 transaction. Had to reboot it while customer waited. They weren't happy and frankly neither am I."
"FB-001123",643078,"2025-08-19",1,"terminal_reliability","Thursday evening, six payment failures in two hours. Mix of Visa and Mastercard, all timing out. Connection drops right when I need it most."
"FB-001124",465814,"2025-08-17",1,"terminal_reliability","Can't run a proper business with unreliable equipment. Yesterday's failures cost me at least four sales that I know of. Probably more I didn't notice."
"FB-001125",1409416,"2025-08-06",2,"terminal_reliability","€31 payment took seven attempts. Seven. Customer joked about paying cash next time. Except it wasn't really a joke and that's the problem."
"FB-001126",182795,"2025-08-24",2,"terminal_reliability","On 14th June our Clover Flex 5000 terminal timed out during three separate transactions between 18:45 and 19:20, resulting in €247.80 in lost sales when customers left without completing their purchases. The connection issues coincided with our evening rush period."
"FB-001127",110386,"2025-08-09",1,"terminal_reliability","Between 1st and 7th July, we experienced 23 failed Mastercard transactions on terminal ID 4782-9901, with customers having to retry their cards an average of 2.8 times before successful authorisation. This added approximately 4 minutes to each checkout process during our busiest trading hours."
"FB-001128",491396,"2025-08-26",2,"terminal_reliability","Our Clover Station Duo dropped connection 11 times on Saturday 22nd July between 12:00 and 15:00, causing us to lose an estimated €1,340 in sales as eight customers abandoned their purchases."
"FB-001129",219958,"2025-08-18",2,"terminal_reliability","Terminal timeouts on 3rd May resulted in €89.50 being charged twice to one customer's Visa card, requiring manual reconciliation and a refund that took six business days to process."
"FB-001130",941270,"2025-06-08",2,"terminal_reliability","The PAX A920 unit in our main checkout area failed to complete 17 transactions on Thursday 11th May, with each attempt timing out after approximately 45 seconds. We estimate €623.40 in abandoned sales that afternoon alone."
"FB-001131",1103967,"2025-09-11",1,"terminal_reliability","Connection drops occurred every Friday evening in June between 19:00 and 21:00, affecting an average of 31 transactions per week and resulting in cumulative lost revenue of approximately €2,180 across the month."
"FB-001132",75983,"2025-06-18",2,"terminal_reliability","On 8th July our terminal required customers to insert their cards 4 to 6 times before achieving authorisation, with the issue affecting 64% of all Visa Debit transactions that day totalling €1,847.30."
"FB-001133",1879,"2025-06-14",2,"terminal_reliability","We recorded 19 transaction timeouts on 15th July between 11:30 and 13:45, during which period five customers left without purchasing, representing €412.60 in documented lost sales."
"FB-001134",323724,"2025-07-14",2,"terminal_reliability","The Clover Flex 5000 terminal experienced complete connection failure on 23rd July from 16:20 to 17:05, forcing us to turn away customers and resulting in an estimated €890 in lost revenue during that 45-minute window."
"FB-001135",1216768,"2025-08-14",2,"terminal_reliability","Our reconciliation for August shows 127 instances where transactions required multiple retry attempts, adding an average of 3.2 minutes per affected transaction and significantly impacting our checkout efficiency during peak hours."
"FB-001136",32770,"2025-08-03",1,"terminal_reliability","On Saturday 12th August, terminal timeouts affected €3,240.50 worth of attempted transactions, with 14 customers abandoning their purchases after failed payment attempts. This represented 22% of our expected daily revenue."
"FB-001137",152217,"2025-06-01",1,"terminal_reliability","Between 20th and 26th August, our Clover Station Duo dropped connection 47 times during transactions over €50, with American Express cards particularly affected at a failure rate of 38%."
"FB-001138",405255,"2025-08-24",2,"terminal_reliability","The PAX terminal at checkout position two timed out mid-payment on 4th September for a €156.80 transaction, then processed the payment twice, requiring us to issue a manual refund and causing significant customer dissatisfaction."
"FB-001139",227201,"2025-07-27",1,"terminal_reliability","We experienced systematic connection failures every Monday and Wednesday in September between 08:00 and 09:30, affecting 73 transactions totalling €4,120.80 and causing seven customers to leave without completing purchases."
"FB-001140",635418,"2025-08-28",2,"terminal_reliability","On 18th September our terminal required an average of 4.3 card insertion attempts per transaction during the lunch period from 12:00 to 14:00, processing only 41 of 56 attempted transactions successfully."
"FB-001141",440821,"2025-09-14",2,"terminal_reliability","Terminal ID 5903-2847 timed out 29 times on 2nd September, with 11 customers abandoning purchases totalling €1,067.40 after waiting through multiple failed payment attempts."
"FB-001142",146725,"2025-08-12",2,"terminal_reliability","Our September reconciliation identified €847.20 in duplicate charges across 12 transactions where the terminal appeared to timeout but actually processed the payment, requiring us to manually refund customers and damaging our reputation."
"FB-001143",79925,"2025-08-18",2,"terminal_reliability","Connection drops on 14th September between 17:00 and 19:30 affected 83% of attempted transactions, resulting in €2,456.90 in lost sales as 19 customers left without purchasing."
"FB-001144",706787,"2025-07-13",1,"terminal_reliability","The Clover Flex failed to authorise 34 consecutive Mastercard Debit transactions on 21st September between 10:15 and 11:40, though Visa cards processed normally during the same period."
"FB-001145",786345,"2025-08-12",2,"terminal_reliability","We recorded 156 transaction retry attempts across September, with affected transactions taking an average of 6.8 minutes to complete versus our normal 1.2 minutes, significantly impacting customer satisfaction and queue times."
"FB-001146",902330,"2025-08-03",1,"terminal_reliability","On Friday 10th September our terminal timed out during 41 transactions between 18:00 and 20:00, our peak trading period, resulting in €1,834.70 in abandoned sales and numerous customer complaints."
"FB-001147",403129,"2025-09-19",1,"terminal_reliability","Terminal connection failures on 18th September affected transactions over €100 exclusively, with 9 out of 11 such payments timing out and requiring multiple retry attempts, ultimately losing us €673.50 in sales."
"FB-001148",52638,"2025-06-02",2,"terminal_reliability","Our Clover Station Duo experienced complete system failure on 25th September from 13:20 to 14:45, during which we could process no card payments and lost an estimated €1,240 in sales."
"FB-001149",869978,"2025-07-26",2,"terminal_reliability","Between 1st and 15th September, we documented 203 instances of customers having to retry their cards, with 27 customers abandoning purchases totalling €2,891.30 after unsuccessful payment attempts."
"FB-001150",1028045,"2025-08-22",2,"terminal_reliability","On 16th September our terminal timed out during 67 transactions between 09:00 and 18:00, with connection drops occurring every 8 to 12 minutes throughout the day and resulting in €3,120.40 in lost revenue as customers left without purchasing."
"FB-001151",1139211,"2025-09-15",1,"terminal_reliability","Hi, I'm quite new to taking card payments and I wanted to ask - is it normal for the terminal to just freeze halfway through a transaction? It happened twice yesterday around lunchtime and I wasn't sure what to tell the customers."
"FB-001152",1233,"2025-08-04",2,"terminal_reliability","We've only been accepting cards for about six weeks and sometimes the machine says ""connection timeout"" when we try to process a payment. Should I just keep trying or is there something I need to check?"
"FB-001153",1307628,"2025-09-10",2,"terminal_reliability","Quick question - last Saturday three different customers had to tap their Visa cards multiple times before it went through. Is this something on my end or does it just happen sometimes with contactless?"
